query,subject,identity,align_len,mismatch,gap,qstart,qend,sstart,send,evalue,bitscore
top_siRNA,OZ218581.1,100.0,19,0,0,22,40,2735430,2735412,220.0,38.2
top_siRNA,OZ125590.1,100.0,21,0,0,8,28,12451291,12451311,14.0,42.1
top_siRNA,OZ195118.1,100.0,21,0,0,15,35,5192677,5192697,14.0,42.1
top_siRNA,OZ179770.1,100.0,21,0,0,13,33,13265490,13265510,14.0,42.1
top_siRNA,OZ179225.1,100.0,21,0,0,9,29,30119969,30119989,14.0,42.1
top_siRNA,OZ076750.1,96.0,25,1,0,5,29,2904988,2905012,14.0,42.1
top_siRNA,XM_021867591.1,96.0,25,1,0,15,39,345,369,14.0,42.1
top_siRNA,XM_021867591.1,100.0,18,0,0,2,19,369,352,871.0,36.2
top_siRNA,XM_021911427.1,96.0,25,1,0,15,39,433,457,14.0,42.1
top_siRNA,XM_021911427.1,100.0,18,0,0,2,19,457,440,871.0,36.2
top_siRNA,XM_023541049.2,100.0,21,0,0,17,37,1412,1432,14.0,42.1
top_siRNA,OZ007581.1,100.0,21,0,0,13,33,13657064,13657084,14.0,42.1
top_siRNA,OZ007572.1,100.0,21,0,0,6,26,25118825,25118845,14.0,42.1
top_siRNA,OZ007572.1,100.0,19,0,0,15,33,58282908,58282926,220.0,38.2
top_siRNA,OZ004672.1,100.0,21,0,0,12,32,7967986,7968006,14.0,42.1
top_siRNA,OZ004672.1,100.0,18,0,0,4,21,1129361,1129344,871.0,36.2
top_siRNA,OZ001136.1,100.0,21,0,0,9,29,30119969,30119989,14.0,42.1
top_siRNA,CP018262.1,100.0,21,0,0,20,40,801603,801623,14.0,42.1
top_siRNA,CP018262.1,100.0,19,0,0,1,19,801623,801605,220.0,38.2
top_siRNA,OY829538.1,96.0,25,1,0,13,37,63777389,63777413,14.0,42.1
top_siRNA,OY783228.1,100.0,21,0,0,3,23,17573715,17573735,14.0,42.1
top_siRNA,OY759689.1,100.0,21,0,0,8,28,1561548,1561568,14.0,42.1
top_siRNA,OY759689.1,95.455,22,1,0,6,27,4618239,4618260,871.0,36.2
top_siRNA,OY754949.1,100.0,21,0,0,1,21,9385171,9385191,14.0,42.1
top_siRNA,OY754949.1,100.0,20,0,0,22,41,9385189,9385170,56.0,40.1
top_siRNA,OY750770.1,100.0,21,0,0,6,26,2637824,2637844,14.0,42.1
top_siRNA,OY720420.1,100.0,21,0,0,17,37,73114007,73114027,14.0,42.1
top_siRNA,OY720420.1,100.0,19,0,0,4,22,28563839,28563821,220.0,38.2
top_siRNA,OX393558.1,100.0,21,0,0,9,29,45954860,45954880,14.0,42.1
top_siRNA,OX637696.1,100.0,21,0,0,14,34,56853226,56853246,14.0,42.1
top_siRNA,OX637696.1,100.0,20,0,0,14,33,43959121,43959102,56.0,40.1
top_siRNA,OX637696.1,100.0,20,0,0,14,33,62088957,62088938,56.0,40.1
top_siRNA,OX485809.1,100.0,21,0,0,4,24,579119,579139,14.0,42.1
top_siRNA,OX485809.1,100.0,18,0,0,15,32,11379259,11379242,871.0,36.2
top_siRNA,OX485809.1,100.0,18,0,0,15,32,18800656,18800639,871.0,36.2
top_siRNA,OX485809.1,100.0,18,0,0,15,32,30185807,30185790,871.0,36.2
top_siRNA,OX485809.1,100.0,18,0,0,15,32,31736302,31736319,871.0,36.2
top_siRNA,KT001838.1,100.0,21,0,0,5,25,78,98,14.0,42.1
top_siRNA,CP047696.1,100.0,21,0,0,9,29,3171519,3171539,14.0,42.1
top_siRNA,CP047695.1,100.0,21,0,0,9,29,3142883,3142903,14.0,42.1
top_siRNA,CP047694.1,100.0,21,0,0,9,29,3166227,3166247,14.0,42.1
top_siRNA,OX419585.1,100.0,21,0,0,7,27,3583492,3583512,14.0,42.1
top_siRNA,OX419210.1,96.0,25,1,0,15,39,903038,903062,14.0,42.1
top_siRNA,OX419210.1,100.0,18,0,0,2,19,903062,903045,871.0,36.2
top_siRNA,OX381708.1,100.0,21,0,0,5,25,7705457,7705477,14.0,42.1
top_siRNA,OX381708.1,100.0,21,0,0,5,25,7706294,7706314,14.0,42.1
top_siRNA,OX090966.1,100.0,21,0,0,9,29,8293729,8293749,14.0,42.1
top_siRNA,OX090934.1,100.0,21,0,0,9,29,30085986,30086006,14.0,42.1
top_siRNA,LK622499.1,100.0,21,0,0,16,36,749,769,14.0,42.1
top_siRNA,CP085829.1,100.0,21,0,0,21,41,5013911,5013931,14.0,42.1
top_siRNA,CP085829.1,100.0,19,0,0,1,19,5013930,5013912,220.0,38.2
top_siRNA,BK050221.1,100.0,21,0,0,1,21,107008,107028,14.0,42.1
top_siRNA,BK050221.1,100.0,19,0,0,22,40,107026,107008,220.0,38.2
top_siRNA,CP042238.1,100.0,21,0,0,20,40,805277,805297,14.0,42.1
top_siRNA,CP042238.1,100.0,19,0,0,1,19,805297,805279,220.0,38.2
top_siRNA,HG992038.1,100.0,21,0,0,10,30,6992927,6992947,14.0,42.1
top_siRNA,OA883002.1,100.0,21,0,0,5,25,65888,65908,14.0,42.1
top_siRNA,OZ462237.1,100.0,21,0,0,4,24,33766348,33766368,14.0,42.1
top_siRNA,OZ462235.1,100.0,21,0,0,4,24,52291554,52291574,14.0,42.1
top_siRNA,OZ454564.1,100.0,21,0,0,12,32,12351460,12351480,14.0,42.1
top_siRNA,XM_081676498.1,96.0,25,1,0,15,39,213,237,14.0,42.1
top_siRNA,XM_081676498.1,100.0,18,0,0,2,19,237,220,871.0,36.2
top_siRNA,XM_081672098.1,96.0,25,1,0,15,39,237,261,14.0,42.1
top_siRNA,XM_081672098.1,100.0,18,0,0,2,19,261,244,871.0,36.2
top_siRNA,XM_081631658.1,96.0,25,1,0,15,39,162,186,14.0,42.1
top_siRNA,XM_081631658.1,100.0,18,0,0,2,19,186,169,871.0,36.2
top_siRNA,XM_036736654.1,100.0,21,0,0,15,35,335,355,14.0,42.1
top_siRNA,OZ416094.1,100.0,21,0,0,1,21,33350905,33350925,14.0,42.1
top_siRNA,OZ416094.1,100.0,19,0,0,22,40,33350923,33350905,220.0,38.2
top_siRNA,LR877217.1,100.0,21,0,0,6,26,85134391,85134411,14.0,42.1
top_siRNA,OZ389517.1,100.0,21,0,0,5,25,22486428,22486448,14.0,42.1
top_siRNA,OZ389517.1,95.455,22,1,0,14,35,20993903,20993882,871.0,36.2
top_siRNA,OZ389517.1,100.0,18,0,0,19,36,17193277,17193294,871.0,36.2
top_siRNA,OZ387666.1,93.103,29,2,0,8,36,1852260,1852288,14.0,42.1
top_siRNA,OZ207550.2,100.0,21,0,0,13,33,53030041,53030061,14.0,42.1
top_siRNA,OZ207550.2,100.0,18,0,0,11,28,50551072,50551055,871.0,36.2
top_siRNA,CP002583.1,100.0,21,0,0,9,29,3143480,3143500,14.0,42.1
top_siRNA,OZ367978.1,95.833,24,1,0,4,27,6311094,6311071,56.0,40.1
top_siRNA,OZ365281.1,100.0,20,0,0,8,27,2487506,2487487,56.0,40.1
top_siRNA,OZ364732.1,100.0,20,0,0,23,42,12662057,12662038,56.0,40.1
top_siRNA,OZ364732.1,100.0,19,0,0,11,29,6854716,6854698,220.0,38.2
top_siRNA,OZ364732.1,100.0,18,0,0,10,27,7848497,7848480,871.0,36.2
top_siRNA,OZ364732.1,100.0,18,0,0,1,18,12662040,12662057,871.0,36.2
top_siRNA,OZ364704.1,100.0,20,0,0,23,42,24134501,24134482,56.0,40.1
top_siRNA,OZ364704.1,100.0,18,0,0,1,18,2199835,2199818,871.0,36.2
top_siRNA,OZ364704.1,100.0,18,0,0,23,40,2199818,2199835,871.0,36.2
top_siRNA,OZ364704.1,100.0,18,0,0,1,18,24134484,24134501,871.0,36.2
top_siRNA,OZ363832.1,100.0,20,0,0,9,28,63231142,63231123,56.0,40.1
top_siRNA,OZ363832.1,100.0,18,0,0,4,21,644451,644434,871.0,36.2
top_siRNA,OZ362923.1,95.833,24,1,0,13,36,29459356,29459333,56.0,40.1
top_siRNA,OZ362878.1,100.0,20,0,0,21,40,1348727,1348708,56.0,40.1
top_siRNA,OZ362878.1,100.0,19,0,0,1,19,1348708,1348726,220.0,38.2
top_siRNA,OZ351874.1,100.0,20,0,0,1,20,22275125,22275106,56.0,40.1
top_siRNA,OZ351874.1,100.0,19,0,0,22,40,22275107,22275125,220.0,38.2
top_siRNA,OZ346066.1,100.0,20,0,0,15,34,2657998,2657979,56.0,40.1
top_siRNA,OZ345481.1,100.0,20,0,0,14,33,25559014,25558995,56.0,40.1
top_siRNA,OZ345481.1,100.0,18,0,0,14,31,15936607,15936624,871.0,36.2
top_siRNA,OZ345041.1,100.0,20,0,0,15,34,3223693,3223674,56.0,40.1
top_siRNA,OZ335767.1,100.0,20,0,0,15,34,21165050,21165031,56.0,40.1
top_siRNA,OZ335755.1,95.833,24,1,0,14,37,20053101,20053078,56.0,40.1
top_siRNA,OZ335114.1,95.833,24,1,0,3,26,15163803,15163780,56.0,40.1
top_siRNA,OZ335114.1,92.308,26,2,0,10,35,18236464,18236489,871.0,36.2
top_siRNA,OZ320053.1,100.0,20,0,0,9,28,4251886,4251867,56.0,40.1
top_siRNA,OZ320024.1,100.0,20,0,0,12,31,11773845,11773826,56.0,40.1
top_siRNA,OZ464080.1,100.0,20,0,0,9,28,88196539,88196520,56.0,40.1
top_siRNA,OZ463485.1,100.0,20,0,0,14,33,1999128,1999109,56.0,40.1
top_siRNA,OZ452656.1,100.0,20,0,0,20,39,28664393,28664374,56.0,40.1
top_siRNA,OZ452656.1,100.0,18,0,0,2,19,28664374,28664391,871.0,36.2
top_siRNA,OZ409342.1,100.0,20,0,0,20,39,28740398,28740379,56.0,40.1
top_siRNA,OZ409342.1,100.0,18,0,0,2,19,28740379,28740396,871.0,36.2
top_siRNA,OZ455078.1,95.833,24,1,0,14,37,34175822,34175799,56.0,40.1
top_siRNA,OZ454622.1,100.0,20,0,0,9,28,5182783,5182764,56.0,40.1
top_siRNA,OZ432325.1,100.0,20,0,0,1,20,26472346,26472327,56.0,40.1
top_siRNA,OZ432325.1,100.0,19,0,0,22,40,26472328,26472346,220.0,38.2
top_siRNA,OZ416033.1,100.0,20,0,0,14,33,6067027,6067008,56.0,40.1
top_siRNA,OZ414270.1,100.0,20,0,0,1,20,17243953,17243934,56.0,40.1
top_siRNA,OZ414270.1,100.0,20,0,0,1,20,17338948,17338929,56.0,40.1
top_siRNA,OZ414270.1,100.0,19,0,0,22,40,17243935,17243953,220.0,38.2
top_siRNA,OZ414270.1,100.0,19,0,0,22,40,17338930,17338948,220.0,38.2
top_siRNA,OZ412429.1,95.833,24,1,0,3,26,31832783,31832760,56.0,40.1
top_siRNA,OZ412425.1,100.0,20,0,0,14,33,4003636,4003617,56.0,40.1
top_siRNA,OZ405907.1,100.0,20,0,0,6,25,73444948,73444929,56.0,40.1
top_siRNA,OZ405907.1,100.0,18,0,0,10,27,65785140,65785123,871.0,36.2
top_siRNA,OZ406002.1,100.0,20,0,0,7,26,14556193,14556174,56.0,40.1
top_siRNA,OU343092.2,100.0,20,0,0,6,25,74018365,74018346,56.0,40.1
top_siRNA,OU343092.2,100.0,18,0,0,10,27,66301809,66301792,871.0,36.2
top_siRNA,OZ389956.1,100.0,20,0,0,6,25,54042337,54042318,56.0,40.1
top_siRNA,OZ228832.1,100.0,20,0,0,6,25,73657091,73657072,56.0,40.1
top_siRNA,OZ228832.1,100.0,18,0,0,19,36,75841934,75841917,871.0,36.2
top_siRNA,OZ228832.1,100.0,18,0,0,16,33,82793417,82793434,871.0,36.2
top_siRNA,OZ388174.1,95.833,24,1,0,12,35,22284022,22283999,56.0,40.1
top_siRNA,OZ387665.1,100.0,20,0,0,14,33,23216312,23216293,56.0,40.1
top_siRNA,OZ387659.1,100.0,20,0,0,10,29,14969883,14969864,56.0,40.1
top_siRNA,OZ387484.1,100.0,20,0,0,6,25,32127296,32127277,56.0,40.1
top_siRNA,OZ387484.1,100.0,18,0,0,22,39,10617705,10617688,871.0,36.2
top_siRNA,OZ387484.1,100.0,18,0,0,2,19,10617688,10617705,871.0,36.2
top_siRNA,OZ387484.1,100.0,18,0,0,16,33,41672859,41672876,871.0,36.2
top_siRNA,OZ387117.1,100.0,20,0,0,8,27,45766545,45766526,56.0,40.1
top_siRNA,OZ375979.1,100.0,20,0,0,6,25,34908879,34908860,56.0,40.1
top_siRNA,OZ375979.1,100.0,18,0,0,22,39,13365061,13365044,871.0,36.2
top_siRNA,OZ375979.1,100.0,18,0,0,2,19,13365044,13365061,871.0,36.2
top_siRNA,OZ375979.1,100.0,18,0,0,16,33,44435555,44435572,871.0,36.2
top_siRNA,OZ375949.1,100.0,20,0,0,6,25,39152201,39152182,56.0,40.1
top_siRNA,OZ375949.1,100.0,18,0,0,22,39,17603649,17603632,871.0,36.2
top_siRNA,OZ375949.1,100.0,18,0,0,2,19,17603632,17603649,871.0,36.2
top_siRNA,OZ375949.1,100.0,18,0,0,16,33,48703424,48703441,871.0,36.2
top_siRNA,OZ375919.1,100.0,20,0,0,6,25,32682819,32682800,56.0,40.1
top_siRNA,OZ375919.1,100.0,18,0,0,22,39,11142689,11142672,871.0,36.2
top_siRNA,OZ375919.1,100.0,18,0,0,2,19,11142672,11142689,871.0,36.2
top_siRNA,OZ375919.1,100.0,18,0,0,16,33,42214263,42214280,871.0,36.2
top_siRNA,OZ375889.1,100.0,20,0,0,6,25,37547995,37547976,56.0,40.1
top_siRNA,OZ375889.1,100.0,18,0,0,22,39,16016453,16016436,871.0,36.2
top_siRNA,OZ375889.1,100.0,18,0,0,2,19,16016436,16016453,871.0,36.2
top_siRNA,OZ375889.1,100.0,18,0,0,16,33,47068875,47068892,871.0,36.2
top_siRNA,OZ375859.1,100.0,20,0,0,6,25,37662378,37662359,56.0,40.1
top_siRNA,OZ375859.1,100.0,18,0,0,22,39,16150939,16150922,871.0,36.2
top_siRNA,OZ375859.1,100.0,18,0,0,2,19,16150922,16150939,871.0,36.2
top_siRNA,OZ375859.1,100.0,18,0,0,16,33,47188113,47188130,871.0,36.2
top_siRNA,OZ376332.1,100.0,20,0,0,6,25,2033156,2033137,56.0,40.1
top_siRNA,OZ374852.1,100.0,20,0,0,14,33,10727192,10727173,56.0,40.1
top_siRNA,OZ374216.1,95.833,24,1,0,4,27,8027524,8027501,56.0,40.1
top_siRNA,OZ374137.1,100.0,20,0,0,8,27,970893,970874,56.0,40.1
top_siRNA,OZ372432.1,100.0,20,0,0,18,37,20809316,20809297,56.0,40.1
top_siRNA,OZ207546.2,100.0,20,0,0,5,24,13880512,13880493,56.0,40.1
top_siRNA,OZ364727.1,100.0,20,0,0,23,42,4964194,4964213,56.0,40.1
top_siRNA,OZ364727.1,100.0,18,0,0,1,18,4964211,4964194,871.0,36.2
top_siRNA,OZ364715.1,100.0,20,0,0,1,20,21881419,21881438,56.0,40.1
top_siRNA,OZ364715.1,100.0,19,0,0,22,40,21881437,21881419,220.0,38.2
top_siRNA,OZ364715.1,100.0,18,0,0,10,27,5966423,5966406,871.0,36.2
top_siRNA,OZ363801.1,95.833,24,1,0,3,26,52005525,52005548,56.0,40.1
top_siRNA,OZ360729.1,100.0,20,0,0,8,27,1774981,1775000,56.0,40.1
top_siRNA,OZ360194.1,100.0,20,0,0,1,20,1014392,1014411,56.0,40.1
top_siRNA,OZ360194.1,100.0,19,0,0,22,40,1014410,1014392,220.0,38.2
top_siRNA,OZ351865.1,100.0,20,0,0,8,27,17736718,17736737,56.0,40.1
top_siRNA,OZ349751.1,100.0,20,0,0,21,40,18982394,18982413,56.0,40.1
top_siRNA,OZ349751.1,100.0,19,0,0,1,19,18982413,18982395,220.0,38.2
top_siRNA,OZ350407.1,95.833,24,1,0,14,37,2340244,2340267,56.0,40.1
top_siRNA,OZ349148.1,100.0,20,0,0,8,27,10365485,10365504,56.0,40.1
top_siRNA,OZ349031.1,100.0,20,0,0,8,27,53661623,53661642,56.0,40.1
top_siRNA,OZ346518.1,100.0,20,0,0,10,29,23140424,23140443,56.0,40.1
top_siRNA,OZ346080.1,100.0,20,0,0,13,32,19663623,19663642,56.0,40.1
top_siRNA,OZ337466.1,100.0,20,0,0,16,35,9021854,9021873,56.0,40.1
top_siRNA,OZ336043.1,100.0,20,0,0,9,28,30787935,30787954,56.0,40.1
top_siRNA,OZ336043.1,95.455,22,1,0,13,34,33067416,33067395,871.0,36.2
top_siRNA,OZ336041.1,100.0,20,0,0,9,28,29626182,29626201,56.0,40.1
top_siRNA,OZ336041.1,95.455,22,1,0,13,34,32030720,32030699,871.0,36.2
top_siRNA,OZ336015.1,100.0,20,0,0,9,28,33531474,33531493,56.0,40.1
top_siRNA,OZ336015.1,95.455,22,1,0,13,34,35852036,35852015,871.0,36.2
top_siRNA,OZ336013.1,100.0,20,0,0,9,28,29920668,29920687,56.0,40.1
top_siRNA,OZ336013.1,95.455,22,1,0,13,34,32328487,32328466,871.0,36.2
top_siRNA,OZ321020.1,100.0,20,0,0,3,22,5910295,5910314,56.0,40.1
top_siRNA,AP046027.1,100.0,20,0,0,23,42,3868768,3868787,56.0,40.1
top_siRNA,AP046027.1,100.0,18,0,0,1,18,3868785,3868768,871.0,36.2
top_siRNA,AP045999.1,100.0,20,0,0,23,42,3888496,3888515,56.0,40.1
top_siRNA,AP045999.1,100.0,18,0,0,1,18,3888513,3888496,871.0,36.2
top_siRNA,OZ296706.2,95.833,24,1,0,8,31,27042817,27042840,56.0,40.1
top_siRNA,OZ296706.2,100.0,18,0,0,3,20,23366046,23366029,871.0,36.2
top_siRNA,OZ453123.1,100.0,20,0,0,14,33,31139967,31139986,56.0,40.1
top_siRNA,OZ418600.1,100.0,20,0,0,10,29,46397633,46397652,56.0,40.1
top_siRNA,OZ417687.1,100.0,20,0,0,8,27,18098233,18098252,56.0,40.1
top_siRNA,OZ416015.1,100.0,20,0,0,9,28,12268677,12268696,56.0,40.1
top_siRNA,OZ415874.1,100.0,20,0,0,1,20,17379836,17379855,56.0,40.1
top_siRNA,OZ415874.1,100.0,19,0,0,22,40,17379854,17379836,220.0,38.2
top_siRNA,OZ415516.1,100.0,20,0,0,8,27,18557651,18557670,56.0,40.1
top_siRNA,OZ412700.1,100.0,20,0,0,16,35,3029066,3029085,56.0,40.1
top_siRNA,OZ409915.1,100.0,20,0,0,15,34,35913092,35913111,56.0,40.1
top_siRNA,OZ390493.1,95.833,24,1,0,13,36,25979634,25979657,56.0,40.1
top_siRNA,OZ390173.1,95.833,24,1,0,9,32,20844716,20844739,56.0,40.1
top_siRNA,OZ389504.1,100.0,20,0,0,5,24,56468641,56468660,56.0,40.1
top_siRNA,OZ377803.1,100.0,20,0,0,18,37,7070375,7070394,56.0,40.1
top_siRNA,OZ377802.1,100.0,20,0,0,4,23,14992339,14992358,56.0,40.1
top_siRNA,OZ377320.1,100.0,20,0,0,2,21,4270214,4270233,56.0,40.1
top_siRNA,OZ377320.1,100.0,18,0,0,22,39,4270231,4270214,871.0,36.2
top_siRNA,OZ377148.1,100.0,20,0,0,1,20,2409266,2409285,56.0,40.1
top_siRNA,OZ377148.1,100.0,19,0,0,22,40,2409284,2409266,220.0,38.2
top_siRNA,OZ376699.1,95.833,24,1,0,11,34,19096623,19096646,56.0,40.1
top_siRNA,OZ375492.1,100.0,20,0,0,17,36,42306580,42306599,56.0,40.1
top_siRNA,OZ374924.1,100.0,20,0,0,14,33,13250999,13251018,56.0,40.1
top_siRNA,OZ372430.1,95.833,24,1,0,14,37,20523892,20523915,56.0,40.1
top_siRNA,OZ372427.1,95.833,24,1,0,13,36,6269929,6269952,56.0,40.1
top_siRNA,OZ372420.1,100.0,20,0,0,14,33,20403205,20403224,56.0,40.1
top_siRNA,OZ372419.1,100.0,20,0,0,18,37,26435253,26435272,56.0,40.1
top_siRNA,OZ372419.1,95.455,22,1,0,15,36,23665258,23665237,871.0,36.2
top_siRNA,OZ371933.1,100.0,20,0,0,8,27,23691776,23691795,56.0,40.1
top_siRNA,OZ207543.2,100.0,20,0,0,8,27,37858440,37858459,56.0,40.1
top_siRNA,OZ207543.2,100.0,18,0,0,25,42,34175955,34175972,871.0,36.2
top_siRNA,OZ348552.1,100.0,20,0,0,8,27,12596319,12596338,56.0,40.1
top_siRNA,OZ348544.1,100.0,20,0,0,14,33,22546227,22546246,56.0,40.1
